transition_id,map_seed,split,policy_source,action_name,current_position,next_position,outcome,image_path,target_text
train_seed0051_random_t014,51,train,random,Down,"[0, 2]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0051/random/ep_000_step_014.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t000,52,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0052_greedy_t001,52,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t002,52,train,greedy,Down,"[0, 2]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_002.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t003,52,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_003.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0052_greedy_t004,52,train,greedy,Left,"[1, 3]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_004.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t005,52,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_005.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0052_greedy_t006,52,train,greedy,Left,"[1, 3]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_006.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t007,52,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_007.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0052_greedy_t008,52,train,greedy,Left,"[1, 3]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_008.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t009,52,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_009.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0052_greedy_t010,52,train,greedy,Left,"[1, 3]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_010.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t011,52,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_011.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0052_greedy_t012,52,train,greedy,Left,"[1, 3]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_012.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_greedy_t013,52,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_013.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0052_greedy_t014,52,train,greedy,Left,"[1, 3]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0052/greedy/ep_000_step_014.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0052_random_t000,52,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0052_random_t001,52,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_001.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0052_random_t002,52,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_002.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0052_random_t003,52,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_003.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0052_random_t004,52,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_004.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0052_random_t005,52,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_005.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0052_random_t006,52,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_006.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0052_random_t007,52,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_007.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0052_random_t008,52,train,random,Down,"[1, 0]","[2, 0]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_008.png,"<prediction>Position: (2, 0). Outcome: safe</prediction>"
train_seed0052_random_t009,52,train,random,Left,"[2, 0]","[2, 0]",wall,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_009.png,"<prediction>Position: (2, 0). Outcome: wall</prediction>"
train_seed0052_random_t010,52,train,random,Down,"[2, 0]","[3, 0]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_010.png,"<prediction>Position: (3, 0). Outcome: safe</prediction>"
train_seed0052_random_t011,52,train,random,Right,"[3, 0]","[3, 1]",hole,results/A3_dataset_collection/images/train/seed_0052/random/ep_000_step_011.png,"<prediction>Position: (3, 1). Outcome: hole</prediction>"
train_seed0052_random_t012,52,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_001_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0052_random_t013,52,train,random,Up,"[1, 0]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_001_step_001.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0052_random_t014,52,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0052/random/ep_001_step_002.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0053_greedy_t000,53,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0053_greedy_t001,53,train,greedy,Right,"[0, 1]","[0, 2]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_001.png,"<prediction>Position: (0, 2). Outcome: safe</prediction>"
train_seed0053_greedy_t002,53,train,greedy,Right,"[0, 2]","[0, 3]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_002.png,"<prediction>Position: (0, 3). Outcome: safe</prediction>"
train_seed0053_greedy_t003,53,train,greedy,Down,"[0, 3]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_003.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0053_greedy_t004,53,train,greedy,Right,"[1, 3]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_004.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0053_greedy_t005,53,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_005.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0053_greedy_t006,53,train,greedy,Left,"[1, 5]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_006.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0053_greedy_t007,53,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_007.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0053_greedy_t008,53,train,greedy,Left,"[1, 5]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_008.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0053_greedy_t009,53,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_009.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0053_greedy_t010,53,train,greedy,Left,"[1, 5]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_010.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0053_greedy_t011,53,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_011.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0053_greedy_t012,53,train,greedy,Left,"[1, 5]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_012.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0053_greedy_t013,53,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_013.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0053_greedy_t014,53,train,greedy,Left,"[1, 5]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0053/greedy/ep_000_step_014.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0053_random_t000,53,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_000.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0053_random_t001,53,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_001.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0053_random_t002,53,train,random,Left,"[1, 0]","[1, 0]",wall,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_002.png,"<prediction>Position: (1, 0). Outcome: wall</prediction>"
train_seed0053_random_t003,53,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_003.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0053_random_t004,53,train,random,Up,"[1, 1]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_004.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0053_random_t005,53,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_005.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0053_random_t006,53,train,random,Left,"[0, 1]","[0, 0]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_006.png,"<prediction>Position: (0, 0). Outcome: safe</prediction>"
train_seed0053_random_t007,53,train,random,Up,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_007.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0053_random_t008,53,train,random,Left,"[0, 0]","[0, 0]",wall,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_008.png,"<prediction>Position: (0, 0). Outcome: wall</prediction>"
train_seed0053_random_t009,53,train,random,Down,"[0, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_009.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0053_random_t010,53,train,random,Down,"[1, 0]","[2, 0]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_010.png,"<prediction>Position: (2, 0). Outcome: safe</prediction>"
train_seed0053_random_t011,53,train,random,Left,"[2, 0]","[2, 0]",wall,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_011.png,"<prediction>Position: (2, 0). Outcome: wall</prediction>"
train_seed0053_random_t012,53,train,random,Up,"[2, 0]","[1, 0]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_012.png,"<prediction>Position: (1, 0). Outcome: safe</prediction>"
train_seed0053_random_t013,53,train,random,Right,"[1, 0]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_013.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0053_random_t014,53,train,random,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0053/random/ep_000_step_014.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0054_greedy_t000,54,train,greedy,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0054_greedy_t001,54,train,greedy,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_001.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0054_greedy_t002,54,train,greedy,Right,"[1, 1]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_002.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
train_seed0054_greedy_t003,54,train,greedy,Right,"[1, 2]","[1, 3]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_003.png,"<prediction>Position: (1, 3). Outcome: safe</prediction>"
train_seed0054_greedy_t004,54,train,greedy,Right,"[1, 3]","[1, 4]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_004.png,"<prediction>Position: (1, 4). Outcome: safe</prediction>"
train_seed0054_greedy_t005,54,train,greedy,Right,"[1, 4]","[1, 5]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_005.png,"<prediction>Position: (1, 5). Outcome: safe</prediction>"
train_seed0054_greedy_t006,54,train,greedy,Right,"[1, 5]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_006.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0054_greedy_t007,54,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_007.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0054_greedy_t008,54,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_008.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0054_greedy_t009,54,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_009.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0054_greedy_t010,54,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_010.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0054_greedy_t011,54,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_011.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0054_greedy_t012,54,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_012.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0054_greedy_t013,54,train,greedy,Right,"[1, 6]","[1, 7]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_013.png,"<prediction>Position: (1, 7). Outcome: safe</prediction>"
train_seed0054_greedy_t014,54,train,greedy,Left,"[1, 7]","[1, 6]",safe,results/A3_dataset_collection/images/train/seed_0054/greedy/ep_000_step_014.png,"<prediction>Position: (1, 6). Outcome: safe</prediction>"
train_seed0054_random_t000,54,train,random,Right,"[0, 0]","[0, 1]",safe,results/A3_dataset_collection/images/train/seed_0054/random/ep_000_step_000.png,"<prediction>Position: (0, 1). Outcome: safe</prediction>"
train_seed0054_random_t001,54,train,random,Up,"[0, 1]","[0, 1]",wall,results/A3_dataset_collection/images/train/seed_0054/random/ep_000_step_001.png,"<prediction>Position: (0, 1). Outcome: wall</prediction>"
train_seed0054_random_t002,54,train,random,Down,"[0, 1]","[1, 1]",safe,results/A3_dataset_collection/images/train/seed_0054/random/ep_000_step_002.png,"<prediction>Position: (1, 1). Outcome: safe</prediction>"
train_seed0054_random_t003,54,train,random,Down,"[1, 1]","[2, 1]",safe,results/A3_dataset_collection/images/train/seed_0054/random/ep_000_step_003.png,"<prediction>Position: (2, 1). Outcome: safe</prediction>"
train_seed0054_random_t004,54,train,random,Right,"[2, 1]","[2, 2]",safe,results/A3_dataset_collection/images/train/seed_0054/random/ep_000_step_004.png,"<prediction>Position: (2, 2). Outcome: safe</prediction>"
train_seed0054_random_t005,54,train,random,Up,"[2, 2]","[1, 2]",safe,results/A3_dataset_collection/images/train/seed_0054/random/ep_000_step_005.png,"<prediction>Position: (1, 2). Outcome: safe</prediction>"
